ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-04-18 19:00:00,13.643780853821523,17.028226418826293,22.514500919684203,13.643780853821523,13.643780853821523,6.252117376570833,6.252117376570833,6.252117376570833,7.3638401127196405,7.3638401127196405,7.3638401127196405,-1.1117227361488073,-1.1117227361488073,-1.1117227361488073,0.0,0.0,0.0,19.895898230392355
2018-04-18 20:00:00,13.646169123807296,17.29613010693566,22.478041247293298,13.646169123807296,13.646169123807296,6.149172325793778,6.149172325793778,6.149172325793778,7.299981523995799,7.299981523995799,7.299981523995799,-1.1508091982020208,-1.1508091982020208,-1.1508091982020208,0.0,0.0,0.0,19.795341449601075
2018-04-18 21:00:00,13.648557393793071,16.3189852381421,21.641548600399474,13.648557393793071,13.648557393793071,5.355343543920694,5.355343543920694,5.355343543920694,6.544102221966,6.544102221966,6.544102221966,-1.1887586780453054,-1.1887586780453054,-1.1887586780453054,0.0,0.0,0.0,19.003900937713766
2018-04-18 22:00:00,13.650945663778844,14.905120160704591,20.40248034175894,13.650945663778844,13.650945663778844,4.089231316093103,4.089231316093103,4.089231316093103,5.314609673236815,5.314609673236815,5.314609673236815,-1.225378357143712,-1.225378357143712,-1.225378357143712,0.0,0.0,0.0,17.740176979871947
2018-04-18 23:00:00,13.653333933764618,13.635581105204833,19.083261752196954,13.653333933764618,13.653333933764618,2.666429380452344,2.666429380452344,2.666429380452344,3.926922216832387,3.926922216832387,3.926922216832387,-1.2604928363800436,-1.2604928363800436,-1.2604928363800436,0.0,0.0,0.0,16.31976331421696
2018-04-19 00:00:00,13.655722203750392,12.314097310635749,17.743324122254066,13.655722203750392,13.655722203750392,1.3500179412581206,1.3500179412581206,1.3500179412581206,2.6439613688586054,2.6439613688586054,2.6439613688586054,-1.293943427600485,-1.293943427600485,-1.293943427600485,0.0,0.0,0.0,15.005740145008513
2018-04-19 01:00:00,13.658110473736166,11.11864924108616,16.67564855252364,13.658110473736166,13.658110473736166,0.18949186480666025,0.18949186480666025,0.18949186480666025,1.5150790065283348,1.5150790065283348,1.5150790065283348,-1.325587141721675,-1.325587141721675,-1.325587141721675,0.0,0.0,0.0,13.847602338542826
2018-04-19 02:00:00,13.66049874372194,10.233651350742011,15.315984014913942,13.660498743721938,13.660498743721938,-0.9974291240980577,-0.9974291240980577,-0.9974291240980577,0.3578662809161048,0.3578662809161048,0.3578662809161048,-1.3552954050141621,-1.3552954050141621,-1.3552954050141621,0.0,0.0,0.0,12.663069619623881
2018-04-19 03:00:00,13.662887013707712,8.404461118250566,13.923136631119664,13.662887013707712,13.662887013707712,-2.44308550145055,-2.44308550145055,-2.44308550145055,-1.0601329624171696,-1.0601329624171696,-1.0601329624171696,-1.3829525390333806,-1.3829525390333806,-1.3829525390333806,0.0,0.0,0.0,11.219801512257161
2018-04-19 04:00:00,13.665275283693488,6.650359177031538,12.126689484618403,13.665275283693488,13.665275283693488,-4.174989208085382,-4.174989208085382,-4.174989208085382,-2.7665351649651413,-2.7665351649651413,-2.7665351649651413,-1.4084540431202406,-1.4084540431202406,-1.4084540431202406,0.0,0.0,0.0,9.490286075608106
2018-04-19 05:00:00,13.66766355367926,5.177370733786863,10.416693109617858,13.66766355367926,13.66766355367926,-5.908026329248593,-5.908026329248593,-5.908026329248593,-4.476321607968663,-4.476321607968663,-4.476321607968663,-1.4317047212799299,-1.4317047212799299,-1.4317047212799299,0.0,0.0,0.0,7.759637224430667
2018-04-19 06:00:00,13.670051823665034,3.783199967455458,9.120860927380152,13.670051823665034,13.670051823665034,-7.199163854325016,-7.199163854325016,-7.199163854325016,-5.746547156976224,-5.746547156976224,-5.746547156976224,-1.452616697348792,-1.452616697348792,-1.452616697348792,0.0,0.0,0.0,6.470887969340018
2018-04-19 07:00:00,13.672440093650806,3.3480200691446718,8.680142874493155,13.672440093650806,13.672440093650806,-7.754572489167877,-7.754572489167877,-7.754572489167877,-6.283465125307293,-6.283465125307293,-6.283465125307293,-1.471107363860583,-1.471107363860583,-1.471107363860583,0.0,0.0,0.0,5.917867604482929
2018-04-19 08:00:00,13.674828363636582,3.3814389986403444,8.714629656621774,13.674828363636582,13.674828363636582,-7.635360884004451,-7.635360884004451,-7.635360884004451,-6.148263573072501,-6.148263573072501,-6.148263573072501,-1.4870973109319503,-1.4870973109319503,-1.4870973109319503,0.0,0.0,0.0,6.039467479632131
2018-04-19 09:00:00,13.677216633622354,3.719502469078696,9.276764883827562,13.677216633622354,13.677216633622354,-7.1847193509065255,-7.1847193509065255,-7.1847193509065255,-5.684211069396218,-5.684211069396218,-5.684211069396218,-1.5005082815103081,-1.5005082815103081,-1.5005082815103081,0.0,0.0,0.0,6.492497282715829
2018-04-19 10:00:00,13.679604903608128,4.269848967268236,9.576831660015769,13.679604903608128,13.679604903608128,-6.735260161075397,-6.735260161075397,-6.735260161075397,-5.223998962327292,-5.223998962327292,-5.223998962327292,-1.5112611987481044,-1.5112611987481044,-1.5112611987481044,0.0,0.0,0.0,6.944344742532731
2018-04-19 11:00:00,13.681993173593902,4.846413977620792,10.132637064018102,13.681993173593902,13.681993173593902,-6.3416239608468725,-6.3416239608468725,-6.3416239608468725,-4.822349650753713,-4.822349650753713,-4.822349650753713,-1.5192743100931592,-1.5192743100931592,-1.5192743100931592,0.0,0.0,0.0,7.34036921274703
2018-04-19 12:00:00,13.684381443579676,5.164889027100309,10.63970155013864,13.684381443579676,13.684381443579676,-5.755391513564344,-5.755391513564344,-5.755391513564344,-4.230930022962396,-4.230930022962396,-4.230930022962396,-1.524461490601949,-1.524461490601949,-1.524461490601949,0.0,0.0,0.0,7.928989930015332
2018-04-19 13:00:00,13.686769713565448,6.384622568025037,11.786048827600583,13.68676971356545,13.68676971356545,-4.648046153537126,-4.648046153537126,-4.648046153537126,-3.1213154080968617,-3.1213154080968617,-3.1213154080968617,-1.526730745440265,-1.526730745440265,-1.526730745440265,0.0,0.0,0.0,9.038723560028323
2018-04-19 14:00:00,13.689157983551222,8.060852887601119,13.335153479337,13.689157983551222,13.689157983551222,-2.8864849951748526,-2.8864849951748526,-2.8864849951748526,-1.3605020467939284,-1.3605020467939284,-1.3605020467939284,-1.5259829483809249,-1.5259829483809249,-1.5259829483809249,0.0,0.0,0.0,10.80267298837637
2018-04-19 15:00:00,13.691546253536997,10.458383264378403,15.853787404347138,13.691546253536997,13.691546253536997,-0.6469254402963994,-0.6469254402963994,-0.6469254402963994,0.8751854089313276,0.8751854089313276,0.8751854089313276,-1.522110849227727,-1.522110849227727,-1.522110849227727,0.0,0.0,0.0,13.044620813240597
2018-04-19 16:00:00,13.69393452352277,12.681869855801388,18.154903932698844,13.69393452352277,13.69393452352277,1.6867874892462322,1.6867874892462322,1.6867874892462322,3.201785868129657,3.201785868129657,3.201785868129657,-1.514998378883426,-1.514998378883426,-1.514998378883426,0.0,0.0,0.0,15.380722012769002
2018-04-19 17:00:00,13.696322793508545,14.691653985999995,20.22268225715163,13.696322793508545,13.696322793508545,3.718146580992303,3.718146580992303,3.718146580992303,5.222666856971627,5.222666856971627,5.222666856971627,-1.504520275979325,-1.504520275979325,-1.504520275979325,0.0,0.0,0.0,17.414469374500847
2018-04-19 18:00:00,13.698711063494317,16.19109380939294,21.41499568721349,13.698711063494317,13.698711063494317,5.168030158029577,5.168030158029577,5.168030158029577,6.658572211915677,6.658572211915677,6.658572211915677,-1.4905420538861005,-1.4905420538861005,-1.4905420538861005,0.0,0.0,0.0,18.866741221523895
2018-04-19 19:00:00,13.701099333480093,17.003681510984407,22.192511866803628,13.701099333480093,13.701099333480093,5.890919791276103,5.890919791276103,5.890919791276103,7.363840112707163,7.363840112707163,7.363840112707163,-1.4729203214310598,-1.4729203214310598,-1.4729203214310598,0.0,0.0,0.0,19.592019124756195
2018-04-19 20:00:00,13.703487603465865,16.87581012752681,22.266979974851612,13.703487603465865,13.703487603465865,5.848478059027189,5.848478059027189,5.848478059027189,7.299981523979976,7.299981523979976,7.299981523979976,-1.4515034649527871,-1.4515034649527871,-1.4515034649527871,0.0,0.0,0.0,19.551965662493053
2018-04-19 21:00:00,13.705875873451639,16.18581331624463,21.67062882448163,13.705875873451639,13.705875873451639,5.11796952849293,5.11796952849293,5.11796952849293,6.544102221941729,6.544102221941729,6.544102221941729,-1.4261326934487986,-1.4261326934487986,-1.4261326934487986,0.0,0.0,0.0,18.823845401944567
2018-04-19 22:00:00,13.708264143437413,14.79036418649079,20.27499216220813,13.708264143437413,13.708264143437413,3.9179662306536716,3.9179662306536716,3.9179662306536716,5.3146096732843295,5.3146096732843295,5.3146096732843295,-1.3966434426306575,-1.3966434426306575,-1.3966434426306575,0.0,0.0,0.0,17.626230374091083
2018-04-19 23:00:00,13.710652413423187,13.524009205680503,18.775597540191455,13.710652413423187,13.710652413423187,2.5640550891012897,2.5640550891012897,2.5640550891012897,3.9269222167946376,3.9269222167946376,3.9269222167946376,-1.362867127693348,-1.362867127693348,-1.362867127693348,0.0,0.0,0.0,16.27470750252448
2018-04-20 00:00:00,13.713040683408959,12.225970417000966,17.534809332039057,13.713040683408959,13.713040683408959,1.3193281400336119,1.3193281400336119,1.3193281400336119,2.6439613688129526,2.6439613688129526,2.6439613688129526,-1.3246332287793405,-1.3246332287793405,-1.3246332287793405,0.0,0.0,0.0,15.032368823442571
2018-04-20 01:00:00,13.715428953394733,11.223311780490013,16.810238179950773,13.715428953394735,13.715428953394735,0.23330731911511285,0.23330731911511285,0.23330731911511285,1.5150790064887225,1.5150790064887225,1.5150790064887225,-1.28177168737361,-1.28177168737361,-1.28177168737361,0.0,0.0,0.0,13.948736272509846
2018-04-20 02:00:00,13.717817223380507,10.214902235014742,15.440186016710818,13.717817223380507,13.717817223380507,-0.8762493054666205,-0.8762493054666205,-0.8762493054666205,0.3578662808969106,0.3578662808969106,0.3578662808969106,-1.2341155863635314,-1.2341155863635314,-1.2341155863635314,0.0,0.0,0.0,12.841567917913887
2018-04-20 03:00:00,13.720205493366281,8.899916495181477,14.330233638956651,13.720205493366281,13.720205493366281,-2.2416370438130486,-2.2416370438130486,-2.2416370438130486,-1.0601329624482925,-1.0601329624482925,-1.0601329624482925,-1.1815040813647557,-1.1815040813647557,-1.1815040813647557,0.0,0.0,0.0,11.478568449553233
2018-04-20 04:00:00,13.722593763352053,7.324693283393233,12.596158461062185,13.722593763352053,13.722593763352053,-3.8903207112218845,-3.8903207112218845,-3.8903207112218845,-2.76653516500303,-2.76653516500303,-2.76653516500303,-1.1237855462188548,-1.1237855462188548,-1.1237855462188548,0.0,0.0,0.0,9.83227305213017
2018-04-20 05:00:00,13.72498203333783,5.574170857929223,11.154518889285258,13.72498203333783,13.72498203333783,-5.537142499077563,-5.537142499077563,-5.537142499077563,-4.476321607972752,-4.476321607972752,-4.476321607972752,-1.0608208911048111,-1.0608208911048111,-1.0608208911048111,0.0,0.0,0.0,8.187839534260267
2018-04-20 06:00:00,13.727370303323601,4.513011959150155,9.671867862363577,13.727370303323601,13.727370303323601,-6.739034165064257,-6.739034165064257,-6.739034165064257,-5.746547156987021,-5.746547156987021,-5.746547156987021,-0.9924870080772357,-0.9924870080772357,-0.9924870080772357,0.0,0.0,0.0,6.988336138259345
2018-04-20 07:00:00,13.729758573309375,3.9084120106307965,9.148774089923144,13.729758573309375,13.729758573309375,-7.20214542098076,-7.20214542098076,-7.20214542098076,-6.283465125325244,-6.283465125325244,-6.283465125325244,-0.9186802956555162,-0.9186802956555162,-0.9186802956555162,0.0,0.0,0.0,6.527613152328615
2018-04-20 08:00:00,13.732146843295148,4.097873432284632,9.346623381681477,13.732146843295148,13.732146843295148,-6.987583784479766,-6.987583784479766,-6.987583784479766,-6.148263573092552,-6.148263573092552,-6.148263573092552,-0.8393202113872149,-0.8393202113872149,-0.8393202113872149,0.0,0.0,0.0,6.744563058815381
2018-04-20 09:00:00,13.734535113280923,4.613311035726189,10.057401272861943,13.734535113280923,13.734535113280923,-6.438563868930486,-6.438563868930486,-6.438563868930486,-5.684211069380819,-5.684211069380819,-5.684211069380819,-0.7543527995496665,-0.7543527995496665,-0.7543527995496665,0.0,0.0,0.0,7.295971244350437
2018-04-20 10:00:00,13.736923383266696,5.1671921692925515,10.585899363916038,13.736923383266696,13.736923383266696,-5.887753102325279,-5.887753102325279,-5.887753102325279,-5.223998962319081,-5.223998962319081,-5.223998962319081,-0.663754140006197,-0.663754140006197,-0.663754140006197,0.0,0.0,0.0,7.849170280941417
