ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-08-29 10:00:00,0.2890719421503428,0.1379569480344202,0.44825135983441955,0.2890719421503428,0.2890719421503428,0.011321924205626025,0.011321924205626025,0.011321924205626025,0.008655137107166845,0.008655137107166845,0.008655137107166845,0.0026667870984591786,0.0026667870984591786,0.0026667870984591786,0.0,0.0,0.0,0.3003938663559688
2017-08-29 11:00:00,0.2891098407040046,0.14000213441057435,0.4627577566507347,0.2891098407040046,0.2891098407040046,0.018046092603429993,0.018046092603429993,0.018046092603429993,0.01536926389057841,0.01536926389057841,0.01536926389057841,0.0026768287128515833,0.0026768287128515833,0.0026768287128515833,0.0,0.0,0.0,0.30715593330743457
2017-08-29 12:00:00,0.28914773925766635,0.14562038957447423,0.4618997621526465,0.28914773925766635,0.28914773925766635,0.016467794005193322,0.016467794005193322,0.016467794005193322,0.013771081130509932,0.013771081130509932,0.013771081130509932,0.002696712874683392,0.002696712874683392,0.002696712874683392,0.0,0.0,0.0,0.3056155332628597
2017-08-29 13:00:00,0.2891856378113281,0.13292936828586996,0.4563908572755413,0.2891856378113281,0.2891856378113281,0.008503714077212699,0.008503714077212699,0.008503714077212699,0.0057764926735153505,0.0057764926735153505,0.0057764926735153505,0.0027272214036973487,0.0027272214036973487,0.0027272214036973487,0.0,0.0,0.0,0.2976893518885408
2017-08-29 14:00:00,0.2892235363649899,0.1331664103903839,0.4426889171106194,0.2892235363649899,0.2892235363649899,-0.0005532062408806654,-0.0005532062408806654,-0.0005532062408806654,-0.0033223073271024667,-0.0033223073271024667,-0.0033223073271024667,0.002769101086221802,0.002769101086221802,0.002769101086221802,0.0,0.0,0.0,0.2886703301241092
2017-08-29 15:00:00,0.28926143491865164,0.1247678599699596,0.42416164937151646,0.28926143491865164,0.28926143491865164,-0.004101698075391474,-0.004101698075391474,-0.004101698075391474,-0.006924742496844507,-0.006924742496844507,-0.006924742496844507,0.0028230444214530346,0.0028230444214530346,0.0028230444214530346,0.0,0.0,0.0,0.2851597368432602
2017-08-29 16:00:00,0.2892993334723134,0.13484188542583203,0.44938680050190805,0.2892993334723134,0.2892993334723134,0.003166939940170178,0.003166939940170178,0.003166939940170178,0.00027726986744130354,0.00027726986744130354,0.00027726986744130354,0.002889670072728877,0.002889670072728877,0.002889670072728877,0.0,0.0,0.0,0.2924662734124836
2017-08-29 17:00:00,0.28933723202597517,0.15374575573504037,0.45623238763184326,0.28933723202597517,0.28933723202597517,0.02285079382661744,0.02285079382661744,0.02285079382661744,0.019881290489971927,0.019881290489971927,0.019881290489971927,0.002969503336645514,0.002969503336645514,0.002969503336645514,0.0,0.0,0.0,0.3121880258525926
2017-08-29 18:00:00,0.28937513057963693,0.16790823948917963,0.5036020183793826,0.28937513057963693,0.28937513057963693,0.05123038412725155,0.05123038412725155,0.05123038412725155,0.04816742718032874,0.04816742718032874,0.04816742718032874,0.0030629569469228075,0.0030629569469228075,0.0030629569469228075,0.0,0.0,0.0,0.3406055147068885
2017-08-29 19:00:00,0.2894130291332987,0.21479090230875864,0.525501832307857,0.2894130291332987,0.2894130291332987,0.07939520047451024,0.07939520047451024,0.07939520047451024,0.07622488794245795,0.07622488794245795,0.07622488794245795,0.003170312532052283,0.003170312532052283,0.003170312532052283,0.0,0.0,0.0,0.3688082296078089
2017-08-29 20:00:00,0.2894509276869605,0.2358338342598808,0.5446221479196722,0.2894509276869605,0.2894509276869605,0.09593681862230308,0.09593681862230308,0.09593681862230308,0.09264511558002204,0.09264511558002204,0.09264511558002204,0.0032917030422810324,0.0032917030422810324,0.0032917030422810324,0.0,0.0,0.0,0.3853877463092636
2017-08-29 21:00:00,0.2894888262406223,0.23133119637324706,0.5321941236435999,0.2894888262406223,0.2894888262406223,0.09183779478385025,0.09183779478385025,0.09183779478385025,0.08841069833040643,0.08841069833040643,0.08841069833040643,0.003427096453443798,0.003427096453443798,0.003427096453443798,0.0,0.0,0.0,0.3813266210244725
2017-08-29 22:00:00,0.28952672479428404,0.19620684825059542,0.5139605179297345,0.28952672479428404,0.28952672479428404,0.06534194294948685,0.06534194294948685,0.06534194294948685,0.06176566190613731,0.06176566190613731,0.06176566190613731,0.0035762810433495372,0.0035762810433495372,0.0035762810433495372,0.0,0.0,0.0,0.3548686677437709
2017-08-29 23:00:00,0.2895646233479458,0.16706552462375088,0.4668596200879885,0.2895646233479458,0.2895646233479458,0.023721373325898888,0.023721373325898888,0.023721373325898888,0.019982520806202508,0.019982520806202508,0.019982520806202508,0.003738852519696377,0.003738852519696377,0.003738852519696377,0.0,0.0,0.0,0.3132859966738447
2017-08-30 00:00:00,0.28960252190160757,0.1179697098860078,0.426417923765822,0.28960252190160757,0.28960252190160757,-0.01976308279846758,-0.01976308279846758,-0.01976308279846758,-0.023677286057238414,-0.023677286057238414,-0.023677286057238414,0.003914203258770833,0.003914203258770833,0.003914203258770833,0.0,0.0,0.0,0.26983943910314
2017-08-30 01:00:00,0.2896404204552693,0.09102437504660288,0.38240373428005564,0.2896404204552693,0.2896404204552693,-0.052323822595473836,-0.052323822595473836,-0.052323822595473836,-0.056425336484474,-0.056425336484474,-0.056425336484474,0.004101513889000171,0.004101513889000171,0.004101513889000171,0.0,0.0,0.0,0.23731659785979545
2017-08-30 02:00:00,0.28967831900893104,0.07287158767059371,0.38156033000168865,0.28967831900893104,0.28967831900893104,-0.06762062687352241,-0.06762062687352241,-0.06762062687352241,-0.07192037430026157,-0.07192037430026157,-0.07192037430026157,0.004299747426739169,0.004299747426739169,0.004299747426739169,0.0,0.0,0.0,0.22205769213540863
2017-08-30 03:00:00,0.2897162175625928,0.07406606881467499,0.38486824325471636,0.2897162175625928,0.2897162175625928,-0.06752642188458233,-0.06752642188458233,-0.06752642188458233,-0.07203406802426748,-0.07203406802426748,-0.07203406802426748,0.004507646139685178,0.004507646139685178,0.004507646139685178,0.0,0.0,0.0,0.22218979567801048
2017-08-30 04:00:00,0.28975411611625457,0.08145758701791651,0.38443532298546246,0.28975411611625457,0.28975411611625457,-0.058932519614554875,-0.058932519614554875,-0.058932519614554875,-0.06365625089519361,-0.06365625089519361,-0.06365625089519361,0.004723731280638746,0.004723731280638746,0.004723731280638746,0.0,0.0,0.0,0.2308215965016997
2017-08-30 05:00:00,0.28979201466991633,0.09206959574192812,0.3780977480131639,0.28979201466991633,0.28979201466991633,-0.048329273716705985,-0.048329273716705985,-0.048329273716705985,-0.05327557951422557,-0.05327557951422557,-0.05327557951422557,0.004946305797519583,0.004946305797519583,0.004946305797519583,0.0,0.0,0.0,0.24146274095321035
2017-08-30 06:00:00,0.2898299132235781,0.09836124149068937,0.4128763322679641,0.2898299132235781,0.2898299132235781,-0.03817208447866202,-0.03817208447866202,-0.03817208447866202,-0.04334554456629836,-0.04334554456629836,-0.04334554456629836,0.005173460087636343,0.005173460087636343,0.005173460087636343,0.0,0.0,0.0,0.25165782874491605
2017-08-30 07:00:00,0.28986781177723986,0.10834361210816851,0.4121782241008794,0.28986781177723986,0.28986781177723986,-0.02721478129031854,-0.02721478129031854,-0.02721478129031854,-0.03261786211534351,-0.03261786211534351,-0.03261786211534351,0.005403080825024964,0.005403080825024964,0.005403080825024964,0.0,0.0,0.0,0.26265303048692135
2017-08-30 08:00:00,0.2899057103309016,0.12911338112320903,0.43822544877276526,0.2899057103309016,0.2899057103309016,-0.0137270667771618,-0.0137270667771618,-0.0137270667771618,-0.019359929626107875,-0.019359929626107875,-0.019359929626107875,0.005632862848946073,0.005632862848946073,0.005632862848946073,0.0,0.0,0.0,0.27617864355373983
2017-08-30 09:00:00,0.2899436088845634,0.13679726450688084,0.4526428389357841,0.2899436088845634,0.2899436088845634,0.0014927585644376273,0.0014927585644376273,0.0014927585644376273,-0.0043675654965996315,-0.0043675654965996315,-0.0043675654965996315,0.005860324061037261,0.005860324061037261,0.005860324061037261,0.0,0.0,0.0,0.29143636744900103
2017-08-30 10:00:00,0.28998150743822515,0.13922149467577496,0.4514131834004271,0.28998150743822515,0.28998150743822515,0.014737960344979996,0.014737960344979996,0.014737960344979996,0.008655137107546403,0.008655137107546403,0.008655137107546403,0.006082823237433594,0.006082823237433594,0.006082823237433594,0.0,0.0,0.0,0.30471946778320513
2017-08-30 11:00:00,0.2900194059918869,0.15379762529457547,0.46625522668898944,0.2900194059918869,0.2900194059918869,0.021666844512781534,0.021666844512781534,0.021666844512781534,0.015369263890025459,0.015369263890025459,0.015369263890025459,0.0062975806227560755,0.0062975806227560755,0.0062975806227560755,0.0,0.0,0.0,0.31168625050466847
2017-08-30 12:00:00,0.2900573045455487,0.15931417143874932,0.47037753104154223,0.2900573045455487,0.2900573045455487,0.020272782263559132,0.020272782263559132,0.020272782263559132,0.013771081130200776,0.013771081130200776,0.013771081130200776,0.006501701133358354,0.006501701133358354,0.006501701133358354,0.0,0.0,0.0,0.3103300868091078
2017-08-30 13:00:00,0.29009520309921044,0.14186916826617665,0.4624081043228241,0.29009520309921044,0.29009520309921044,0.012468692633393905,0.012468692633393905,0.012468692633393905,0.005776492673642003,0.005776492673642003,0.005776492673642003,0.006692199959751904,0.006692199959751904,0.006692199959751904,0.0,0.0,0.0,0.30256389573260434
2017-08-30 14:00:00,0.2901331016528722,0.13669064111013166,0.4458961080565292,0.2901331016528722,0.2901331016528722,0.003543722997262426,0.003543722997262426,0.003543722997262426,-0.0033223073266022357,-0.0033223073266022357,-0.0033223073266022357,0.006866030323864657,0.006866030323864657,0.006866030323864657,0.0,0.0,0.0,0.2936768246501346
2017-08-30 15:00:00,0.290171000206534,0.12542020786496896,0.4505206022330097,0.290171000206534,0.290171000206534,9.537061629335178e-05,9.537061629335178e-05,9.537061629335178e-05,-0.006924742497024052,-0.006924742497024052,-0.006924742497024052,0.0070201131133173994,0.0070201131133173994,0.0070201131133173994,0.0,0.0,0.0,0.29026637082282736
2017-08-30 16:00:00,0.2902088987601958,0.15012153141360654,0.451265234886013,0.2902088987601958,0.2902088987601958,0.0074286379534232285,0.0074286379534232285,0.0074286379534232285,0.000277269867590511,0.000277269867590511,0.000277269867590511,0.0071513680858327185,0.0071513680858327185,0.0071513680858327185,0.0,0.0,0.0,0.29763753671361903
2017-08-30 17:00:00,0.29024679731385755,0.15604763926968057,0.4712117740111582,0.29024679731385755,0.29024679731385755,0.027138036801591423,0.027138036801591423,0.027138036801591423,0.019881290490477956,0.019881290490477956,0.019881290490477956,0.007256746311113464,0.007256746311113464,0.007256746311113464,0.0,0.0,0.0,0.317384834115449
2017-08-30 18:00:00,0.2902846958675193,0.197643777688909,0.5024655232517685,0.2902846958675193,0.2902846958675193,0.05550069067601271,0.05550069067601271,0.05550069067601271,0.048167427181028746,0.048167427181028746,0.048167427181028746,0.007333263494983957,0.007333263494983957,0.007333263494983957,0.0,0.0,0.0,0.345785386543532
2017-08-30 19:00:00,0.2903225944211811,0.22201324139962192,0.5242560711973973,0.2903225944211811,0.2903225944211811,0.08360292175500475,0.08360292175500475,0.08360292175500475,0.07622488794225873,0.07622488794225873,0.07622488794225873,0.007378033812746012,0.007378033812746012,0.007378033812746012,0.0,0.0,0.0,0.37392551617618586
2017-08-30 20:00:00,0.29036049297484284,0.23291381959113483,0.545625454981257,0.29036049297484284,0.29036049297484284,0.10003341944497916,0.10003341944497916,0.10003341944497916,0.0926451155797431,0.0926451155797431,0.0926451155797431,0.007388303865236074,0.007388303865236074,0.007388303865236074,0.0,0.0,0.0,0.390393912419822
2017-08-30 21:00:00,0.2903983915285046,0.22731948426534418,0.5456721378593671,0.2903983915285046,0.2903983915285046,0.09577218469214119,0.09577218469214119,0.09577218469214119,0.0884106983304297,0.0884106983304297,0.0884106983304297,0.00736148636171149,0.00736148636171149,0.00736148636171149,0.0,0.0,0.0,0.38617057622064577
2017-08-30 22:00:00,0.29043629008216637,0.20599037409347176,0.5180814279854187,0.29043629008216637,0.29043629008216637,0.06906085503522123,0.06906085503522123,0.06906085503522123,0.061765661905337055,0.061765661905337055,0.061765661905337055,0.0072951931298841826,0.0072951931298841826,0.0072951931298841826,0.0,0.0,0.0,0.3594971451173876
2017-08-30 23:00:00,0.29047418863582813,0.16364255132677763,0.4716888626061305,0.29047418863582813,0.29047418863582813,0.02716978786106476,0.02716978786106476,0.02716978786106476,0.019982520807176322,0.019982520807176322,0.019982520807176322,0.007187267053888433,0.007187267053888433,0.007187267053888433,0.0,0.0,0.0,0.3176439764968929
2017-08-31 00:00:00,0.2905120871894899,0.1244299724851677,0.4383276832147215,0.2905120871894899,0.2905120871894899,-0.016641473509666008,-0.016641473509666008,-0.016641473509666008,-0.023677286055966855,-0.023677286055966855,-0.023677286055966855,0.007035812546300848,0.007035812546300848,0.007035812546300848,0.0,0.0,0.0,0.2738706136798239
2017-08-31 01:00:00,0.29054998574315166,0.08501845008889226,0.395099883001763,0.29054998574315166,0.29054998574315166,-0.04958611231325194,-0.04958611231325194,-0.04958611231325194,-0.056425336484780764,-0.056425336484780764,-0.056425336484780764,0.006839224171528811,0.006839224171528811,0.006839224171528811,0.0,0.0,0.0,0.24096387342989972
2017-08-31 02:00:00,0.2905878842968134,0.07291254168159873,0.3837055650699138,0.2905878842968134,0.2905878842968134,-0.06532416124799222,-0.06532416124799222,-0.06532416124799222,-0.07192037429999128,-0.07192037429999128,-0.07192037429999128,0.006596213051999066,0.006596213051999066,0.006596213051999066,0.0,0.0,0.0,0.2252637230488212
