ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-08-25 00:00:00,0.36322787801410517,0.11801376882241184,0.5457311166762934,0.36322787801410517,0.36322787801410517,-0.04040027036227085,-0.04040027036227085,-0.04040027036227085,-0.02361390698630179,-0.02361390698630179,-0.02361390698630179,-0.016786363375969057,-0.016786363375969057,-0.016786363375969057,0.0,0.0,0.0,0.3228276076518343
2017-08-25 01:00:00,0.36321966132605155,0.07248469628504732,0.5065516941129671,0.36321966132605155,0.36321966132605155,-0.07635870410001903,-0.07635870410001903,-0.07635870410001903,-0.060959008173621175,-0.060959008173621175,-0.060959008173621175,-0.015399695926397852,-0.015399695926397852,-0.015399695926397852,0.0,0.0,0.0,0.2868609572260325
2017-08-25 02:00:00,0.3632114446379979,0.04880890845899249,0.48636057924054554,0.3632114446379979,0.3632114446379979,-0.08769783344188116,-0.08769783344188116,-0.08769783344188116,-0.07379329424900989,-0.07379329424900989,-0.07379329424900989,-0.013904539192871245,-0.013904539192871245,-0.013904539192871245,0.0,0.0,0.0,0.2755136111961168
2017-08-25 03:00:00,0.3632032279499443,0.05651679461857611,0.4753966061888526,0.3632032279499443,0.3632032279499443,-0.09257721071725859,-0.09257721071725859,-0.09257721071725859,-0.0802602777964025,-0.0802602777964025,-0.0802602777964025,-0.012316932920856083,-0.012316932920856083,-0.012316932920856083,0.0,0.0,0.0,0.2706260172326857
2017-08-25 04:00:00,0.36319501126189063,0.05797647706955435,0.47477706775801726,0.36319501126189063,0.36319501126189063,-0.09951372712445072,-0.09951372712445072,-0.09951372712445072,-0.08885983667857991,-0.08885983667857991,-0.08885983667857991,-0.010653890445870812,-0.010653890445870812,-0.010653890445870812,0.0,0.0,0.0,0.2636812841374399
2017-08-25 05:00:00,0.363186794573837,0.058710874000559424,0.48146246952911786,0.363186794573837,0.363186794573837,-0.1016172475593357,-0.1016172475593357,-0.1016172475593357,-0.09268406407483452,-0.09268406407483452,-0.09268406407483452,-0.008933183484501178,-0.008933183484501178,-0.008933183484501178,0.0,0.0,0.0,0.2615695470145013
2017-08-25 06:00:00,0.3631785778857834,0.0628228230554464,0.48903069946344907,0.3631785778857834,0.3631785778857834,-0.08886211643936708,-0.08886211643936708,-0.08886211643936708,-0.08168899834240301,-0.08168899834240301,-0.08168899834240301,-0.007173118096964067,-0.007173118096964067,-0.007173118096964067,0.0,0.0,0.0,0.2743164614464163
2017-08-25 07:00:00,0.36317036119772983,0.08639745385695506,0.50675794763908,0.36317036119772983,0.36317036119772983,-0.06289185401497399,-0.06289185401497399,-0.06289185401497399,-0.05749954934675393,-0.05749954934675393,-0.05749954934675393,-0.00539230466822006,-0.00539230466822006,-0.00539230466822006,0.0,0.0,0.0,0.30027850718275584
2017-08-25 08:00:00,0.3631621445096762,0.12237538328571858,0.547739090503204,0.3631621445096762,0.3631621445096762,-0.037679579538115765,-0.037679579538115765,-0.037679579538115765,-0.03407015471508956,-0.03407015471508956,-0.03407015471508956,-0.0036094248230261966,-0.0036094248230261966,-0.0036094248230261966,0.0,0.0,0.0,0.3254825649715605
2017-08-25 09:00:00,0.3631539278216226,0.12619939458266516,0.542670965998812,0.3631539278216226,0.3631539278216226,-0.02563789413238688,-0.02563789413238688,-0.02563789413238688,-0.023794895905484663,-0.023794895905484663,-0.023794895905484663,-0.0018429982269022272,-0.0018429982269022272,-0.0018429982269022272,0.0,0.0,0.0,0.3375160336892357
