ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2017-08-25 00:00:00,0.2438769592290736,0.12771685085145917,0.34498465288471225,0.2438769592290736,0.2438769592290736,-0.010231817036481898,-0.010231817036481898,-0.010231817036481898,-0.009195991572965623,-0.009195991572965623,-0.009195991572965623,-0.0010358254635162707,-0.0010358254635162707,-0.0010358254635162707,0.0,0.0,0.0,0.2336451421925917
2017-08-25 01:00:00,0.24387691489004718,0.11113061583451962,0.34729886808128374,0.24387691489004718,0.24387691489004718,-0.019053242148054497,-0.019053242148054497,-0.019053242148054497,-0.018192721091994723,-0.018192721091994723,-0.018192721091994723,-0.0008605210560597756,-0.0008605210560597756,-0.0008605210560597756,0.0,0.0,0.0,0.22482367274199266
2017-08-25 02:00:00,0.24387687055102075,0.09047283176786691,0.33106082557681105,0.24387687055102075,0.24387687055102075,-0.02837105186047992,-0.02837105186047992,-0.02837105186047992,-0.0276766189356322,-0.0276766189356322,-0.0276766189356322,-0.0006944329248477207,-0.0006944329248477207,-0.0006944329248477207,0.0,0.0,0.0,0.21550581869054083
2017-08-25 03:00:00,0.2438768262119943,0.093653417025746,0.32738122277146653,0.2438768262119943,0.2438768262119943,-0.03193952989058301,-0.03193952989058301,-0.03193952989058301,-0.031400069848778,-0.031400069848778,-0.031400069848778,-0.0005394600418050076,-0.0005394600418050076,-0.0005394600418050076,0.0,0.0,0.0,0.21193729632141128
2017-08-25 04:00:00,0.24387678187296788,0.10924257407251341,0.34529535291259245,0.24387678187296788,0.24387678187296788,-0.022709588915211132,-0.022709588915211132,-0.022709588915211132,-0.022312244974011627,-0.022312244974011627,-0.022312244974011627,-0.00039734394119950487,-0.00039734394119950487,-0.00039734394119950487,0.0,0.0,0.0,0.22116719295775675
2017-08-25 05:00:00,0.24387673753394143,0.11855684681039144,0.356378134746039,0.24387673753394146,0.24387673753394146,-0.0012913798692487277,-0.0012913798692487277,-0.0012913798692487277,-0.0010217370943674097,-0.0010217370943674097,-0.0010217370943674097,-0.00026964277488131716,-0.00026964277488131716,-0.00026964277488131716,0.0,0.0,0.0,0.2425853576646927
2017-08-25 06:00:00,0.24387669319491503,0.14508220407259745,0.3813811965211745,0.24387669319491503,0.24387669319491503,0.021741700063393547,0.021741700063393547,0.021741700063393547,0.02189940773516067,0.02189940773516067,0.02189940773516067,-0.00015770767176712173,-0.00015770767176712173,-0.00015770767176712173,0.0,0.0,0.0,0.2656183932583086
2017-08-25 07:00:00,0.24387664885588858,0.15861691302317935,0.39834983539452745,0.24387664885588858,0.24387664885588858,0.03270257928511098,0.03270257928511098,0.03270257928511098,0.03276524101409674,0.03276524101409674,0.03276524101409674,-6.26617289857586e-05,-6.26617289857586e-05,-6.26617289857586e-05,0.0,0.0,0.0,0.27657922814099956
2017-08-25 08:00:00,0.24387660451686216,0.15578545622999473,0.3787922494319977,0.24387660451686216,0.24387660451686216,0.025008053164316937,0.025008053164316937,0.025008053164316937,0.02499343509316214,0.02499343509316214,0.02499343509316214,1.4618071154794575e-05,1.4618071154794575e-05,1.4618071154794575e-05,0.0,0.0,0.0,0.2688846576811791
2017-08-25 09:00:00,0.2438765601778357,0.13337914610727272,0.3704261543820098,0.2438765601778357,0.2438765601778357,0.003689088146767568,0.003689088146767568,0.003689088146767568,0.0036155723857138073,0.0036155723857138073,0.0036155723857138073,7.35157610537587e-05,7.35157610537587e-05,7.35157610537587e-05,0.0,0.0,0.0,0.2475656483246033
2017-08-25 10:00:00,0.2438765158388093,0.10606993747223606,0.34069923936749547,0.2438765158388093,0.2438765158388093,-0.019501374279494117,-0.019501374279494117,-0.019501374279494117,-0.019615062166919904,-0.019615062166919904,-0.019615062166919904,0.00011368788742578424,0.00011368788742578424,0.00011368788742578424,0.0,0.0,0.0,0.22437514155931518
2017-08-25 11:00:00,0.24387647149978284,0.09633870757635794,0.31676706769793056,0.24387647149978287,0.24387647149978287,-0.03535456730602354,-0.03535456730602354,-0.03535456730602354,-0.03548963874335183,-0.03548963874335183,-0.03548963874335183,0.00013507143732828508,0.00013507143732828508,0.00013507143732828508,0.0,0.0,0.0,0.2085219041937593
2017-08-25 12:00:00,0.24387642716075644,0.08684020372988625,0.318114807861683,0.24387642716075644,0.24387642716075644,-0.042248556016991935,-0.042248556016991935,-0.042248556016991935,-0.04238644407933896,-0.04238644407933896,-0.04238644407933896,0.00013788806234703473,0.00013788806234703473,0.00013788806234703473,0.0,0.0,0.0,0.20162787114376451
2017-08-25 13:00:00,0.24387638282173,0.09016010435764249,0.3165509565509557,0.24387638282173,0.24387638282173,-0.04321416238236437,-0.04321416238236437,-0.04321416238236437,-0.04333680690283282,-0.04333680690283282,-0.04333680690283282,0.00012264452046845104,0.00012264452046845104,0.00012264452046845104,0.0,0.0,0.0,0.20066222043936563
2017-08-25 14:00:00,0.24387633848270357,0.08913428402629772,0.3221677962747073,0.24387633848270357,0.24387633848270357,-0.03942599782922094,-0.03942599782922094,-0.03942599782922094,-0.03951612713289481,-0.03951612713289481,-0.03951612713289481,9.012930367387221e-05,9.012930367387221e-05,9.012930367387221e-05,0.0,0.0,0.0,0.20445034065348264
